最终幻想15 兄弟情,172.3万,9.6,332,2016年3月31日,"['奇幻', '游戏改', '架空', '冒险']",1.5万,8.8万,"已完结, 全5话",0,,脚本：綾奈ゆにこ\n人物设定：栗田新一\n总作画监督：栗田新一\n色彩设计：中島和子\n演出：増井壮一\n作画监督：栗田新一\n分镜：増井壮一\n美术监督：野村裕樹、小倉一男\n
搞笑漫画日和3,172.8万,9.2,236,2008年3月17日,"['搞笑', '泡面']",1.5万,40.8万,"已完结, 全12话",0,河合曾良：前田剛\n松尾芭蕉：内藤玲\n圣德太子：前田剛\n小野妹子：名塚佳織\n熊吉：前田剛\n兔美：佐藤なる美\n伊能忠敬：矢部雅史\n梦野：内藤玲,原作：増田こうすけ\n监督：大地丙太郎\n脚本：増田こうすけ\n演出：かどともあき、わたなべひろし\n作画：水谷麻美子、金沢美愛、斎藤博子、かどともあき、小島正士\n音乐：山本はるきち\n音响监督：たなかかずや\n摄影监督：大山佳久\n动画制作：Studio DEEN
四驱兄弟（中文）,172.8万,9.7,345,1996年1月8日,"['时泪', '热血']",3.8万,9.9万,"已完结, 全51话",0,星马豪：池澤春菜\n星马烈：渕崎ゆり子\n鹰羽龙：高乃麗\n阿吉：渡辺久美子\n三国藤吉：神代知衣\n土方令：鹰羽二郎丸：岩田陽介：鈴木晶子\n,脚本：星山博之\n导演：アミノテツロー\n人物设定：高見明男\n原作：こしたてつひろ\n演出：カサヰケンイチ\n分镜：鈴木吉男、亀井治、カサヰケンイチ\n音乐：今泉洋\n
黑白小姐 第二季,173.5万,,,2015年7月3日,"['萌系', '搞笑', '泡面', '偶像']",4.5万,12.1万,"已完结, 全13话",0,黑白小姐：堀江由衣\n经纪夫：藤原啓治\n朱未：神田朱未\n真奈：神田朱未\n喜久子：井上喜久子\n露酱：神谷浩史\n绀野弥生：阿澄佳奈\n晶子：諏訪彩花\n佳奈：阿澄佳奈\n,角色原案：堀江由衣\n监督：岩崎良明\n系列构成：笔安一幸\n角色设计：森本由布希\n角色设计协力：中村直人\n美术监督：徳田俊之\n色彩设计：北川顺子\n编集：濑清志\n音响监督：明田川仁\n音乐：大川茂伸\n音乐制作：STARCHILD\n制作人：林玄规、松浦裕晓\n动画制作人：里见哲朗、柴宏和\n动画制作：LIDENFILMS、SANZIGEN\n出品：单色小姐制作委员会
魔王勇者,174.5万,9.5,5011,2013年1月4日,"['奇幻', '少女', '声控', '神魔']",4.1万,79.9万,"已完结, 全12话",1,魔王：小清水亜美\n勇者：福山潤\n青年商人：神谷浩史\n女仆妹：東山奈央\n女仆姐：戸松遥\n女仆长：斎藤千和\n女骑士：沢城みゆき\n女魔法使：福圓美里\n火龙公女：伊藤静\n,脚本：荒川稔久\n导演：高橋丈夫\n人物设定：工藤昌史\n絵コンテ：川西泰ニ、今泉賢一、高橋丈夫、大久保政雄、島津裕行、成田歳法、高田充、小柴純也、下田正美\n作画監督：筆坂明規、一居一平、石井裕美子、kimyoonjoung、中本尚、村司晃英、橋本英樹、塚田ひろし、臼田美夫、番由紀子、changbunchul、KimIsung、野道佳代、岡辰也\n原作：橙乃ままれ\n人物原案：toi8\n演出：浅利藤彰、末田宜史、新留俊哉、高村雄太、さんぺい聖、高橋丈夫、西村博昭、渡部穏寛、小柴純也\n分镜：新留俊哉、高橋丈夫、成田歳法\n音乐：濱剛\n
阿拉德战记,175.8万,9.7,1088,2009年4月3日,"['奇幻', '热血', '架空', '冒险']",10.4万,9万,"已完结, 全26话",0,バロン・アベル：近藤隆\nカぺンシス：鈴村健一\nジェダ・ラクスッパ：黒田崇矢\nヒリア：田中理恵\nロクシー：渡辺明乃\n,导演：池添隆博\n原作：넥슨\n演出：熊澤祐嗣\n分镜：熊澤祐嗣、太田雅彦、木村隆一\n动画制作：GONZO\n
时间旅行少女,176万,8.8,117,2016年7月9日,"['奇幻', '日常']",6.7万,13.8万,"已完结, 全12话",0,水城和花：寿美菜子\n早濑真理：丰崎爱生\n水城旬：木岛隆一\n早濑晶：户松遥\n市川风太：山下大辉\n黑木さつき：高垣彩阳\n早濑永司：森川智之\n水城丽：井上喜久子\n早濑理香：福绪唯,脚本：广田光毅、中村能子、山崎理\n导演：山崎理\n人物设定：小林多加志\n总作画监督：小林多加志\n系列构成：山崎理\n色彩设计：辻田邦夫\n音乐：黑石ひとみ
夜樱四重奏 花之歌,176.6万,9.5,267,2013年10月6日,['奇幻'],6万,14.7万,"已完结, 全13话",0,七海苍：藤田咲\n枪樱姬：福圓美里\n比泉秋名：梶裕貴\n五十音言叶：沢城みゆき\n士夏彦八重：桑谷夏子\n东铃：又吉愛\n岸恭助：小野大輔\n岸桃华：戸松遥\n士夏彦雄飞：松本さち,脚本：涼村千夏、石川学、ヤスダスズヒト\n导演：りょーちも\n原作：藤崎真吾、ヤスダスズヒト、綱頭瑛子\n分镜：青井小夜、松尾慎
RWBY Chibi 第三季,176.7万,9.7,706,2018年1月27日,['泡面'],5513,93.3万,连载中,0,Ruby Rose：Lindsay Jones\nBlake Belladonna：Arryn Zech\n阳小龙：Barbara Dunkelman\nWeiss Schnee：Kara Eberle..,导演： Kerry Shawcross\n脚本： Kerry Shawcross\n系列构成： Monty Oum\n制作： Koen Wooten\n副导演： Gray G. Haddock\n官方网站： http：\u002F\u002Froosterteeth.com\u002Fhome.php\n播放结束： 2016年2月13日\n其他： WEB动画
魔装少女就是本少爷,177.2万,9.5,3804,2011年1月10日,"['奇幻', '魔法']",7.6万,112.4万,"已完结, 全12话",0,相川歩：間島淳司\n春奈：野水伊織\n瑟拉芬：日笠陽子\n优克莉伍德·海尔赛兹：月宫绿\n娑罗室伐底：合田彩\n织户：吉野裕行\n京子：下屋则子\n克莉丝：生天目仁美\n莉莉亚：本多真梨子\n大老师：清水爱\n夜之王..,原作：木村心一\n监督：金﨑貴臣\n脚本：森田繁、待田堂子\n人物原案：こぶいち、むりりん\n人物设定：田頭しのぶ\n系列构成：上江洲誠\n色彩设计：北爪英子\n作画监督：八尋裕子、森本浩文、加藤万由子\n音乐：柿島伸次\n音响监督：岩浪美和\n音乐制作：野崎圭一、flying DOG\n摄影监督：川口正幸\n动画制作：Studio DEEN
热带雨林的爆笑生活,179.4万,9.5,624,2001年4月3日,['搞笑'],7.7万,11.3万,"已完结, 全26话",0,小晴：爱河里花子\n阿布：渡边菜生子\n维达：茂吕田香\n哥雷布：真殿光昭,脚本：横手美智子、水島努、萩田寛子\n导演：水島努\n原作：金田一蓮十郎\n分镜：武本康弘、山本寛、川崎逸朗、鴫野彰\n音乐：多田彰文\n人物设定：釘宮洋\n系列构成：横手美智子\n美术监督：高崎あゆみ\n色彩设计：松谷早苗\n总作画监督：釘宮洋
乒乓,179.8万,9.8,5260,2014年4月10日,"['漫画改', '校园', '运动', '热血']",2.2万,15万,"已完结, 全11话",1,星野裕（Peko）：片山福十郎\n月本诚（Smile）：内山昂辉\n风间龙一：咲野俊介\n佐久间学：木村昴\n孔文革：文晔星\n婆婆：野沢雅子\n小泉丈：屋良有作,原作：松本大洋\n监督：汤浅政明\n角色设定：伊东伸高\n音乐：牛尾宪辅\n色彩设计：辻田邦夫\n美术监督：Aymeric Kevin\n摄影监督：中村俊介\n编集：木村佳史子\n音响监督：木村绘理子\n制作：龙之子工作室
咱们裸熊 第一季（中配）,179.9万,9.8,934,2015年11月23日,['搞笑'],3.4万,11.3万,"已完结, 全26话",0,棕熊大大：鹏小胖、昱头                                                                                 \n熊猫胖达：于硕  \n白熊：托马斯·德克森(阿福)\n克萝伊：昱头\n查理：于飞\n嚼嚼：周汉钧,原作：Daniel Chong 《The Three Bare Bears》\n导演：Manny Hernandez\n制片人：Carrie Wilksen \u002F Randy Myers (supervising producer)\n执行制片：Daniel Chong\n制作：Cartoon Network Studios
伯纳德小姐说。,180.2万,9.1,256,2016年10月7日,"['漫画改', '日常', '泡面']",7821,12.7万,"已完结, 全12话",0,町田さわ子：喜多村英梨\n神林しおり：小松未可子\n远藤：市来光弘\n長谷川スミカ：洲崎綾\n,导演：ひらさわひさよし\n音响监督：大室正勝\n原作：施川ユウキ\n音响：ダックスプロダクション\n制作：ドリームクリエイション\n动画制作：Creators in Pack\n
一周的朋友。,180.5万,9.6,3420,2014年4月6日,"['日常', '少女', '催泪', '校园']",12.8万,64.5万,"已完结, 全12话",0,藤宫香织：雨宮天\n长谷祐树：山谷祥生\n桐生将吾：細谷佳正\n山岸沙希：大久保瑠美\n藤宫志穗：中原麻衣\n井上润：間島淳司\n九条一：浅沼晋太郎,企画：田口浩司\n原作：葉月抹茶\n监督：岩崎太郎\n脚本：國澤真理子、菅正太郎、清水恵\n分镜：田中雄一、福島利規、徳本善信、岩崎太郎\n演出：佐山聖子、川畑喬、徳本善信、小柴純弥、三上喜子、岩崎太郎、有江勇樹\n人物设定：山﨑絵里\n系列构成：菅正太郎\n美术监督：伊藤聖\n作画监督：市原圭子、大城美幸、小池恵、津田崇、谷川亮介、山﨑絵里、近藤奈都子、加藤里香、髙野綾、吉田奏子\n音乐：戸田信子\n音响监督：本山哲\n特效：長谷川敏生\n动画制作：Brain's･Base
Falcom学园,180.9万,,,2014年1月5日,"['日常', '泡面']",1.7万,2.4万,"已完结, 全13话",0,缇欧·普拉托：水桥香织\n艾丝蒂尔·布莱特：神田朱未\n亚特鲁·克里斯汀：草尾毅、梶裕貴\n达尔克·法克特：興津和幸\n米契尔·德·拉普·海芬：進藤尚美\nファン・フレディ：草尾毅\n卡露娜：大河内雅子\n库拉..,脚本：山下憲一\n原案：日本ファルコム\n主题歌编曲：岸本友彦\n主题歌作词：岸本友彦\n主题歌演出：岸本友彦\n系列构成：山下憲一\n分镜：望月智充\n音乐：Falcom Sound Team jdk\n官方网站： http：\u002F\u002Fwww.fal-gaku.com\u002F\n播放电视台： TOKYO MX\n播放结束： 2014年3月30日
鸭子的生活,181万,9.7,334,2013年4月7日,"['萌系', '搞笑', '日常', '泡面']",2.1万,4.6万,"已完结, 全34话",0,鸭子君：松野太紀\n乌林鸮大叔：小杉十郎太\n野鸭：木内秀信、下崎紘史、石嶋久仁子\n知更鸟：菊池こころ\n绿鹭：下崎紘史\n鸽子：木内秀信、良田麻美\n,日推特原文：明日\n音乐：宮崎誠\n
再见绝望先生,181.2万,9.7,950,2007年7月7日,"['搞笑', '日常']",5.3万,24.1万,"已完结, 全12话",0,糸色望：神谷浩史\n大草麻菜実：井上喜久子\n木津千里：井上麻里奈\n风浦可符香：野中藍\n小森霧：谷井あすか\n木村カエレ：小林优\n小節あびる：後藤邑子\n藤吉晴美：松来未祐\n新井智恵：矢島晶子\n,原作： 久米田康治\n导演： 新房昭之\n脚本： 金巻兼一、高山カツヒコ、久保田雅史\n分镜： 福田道生、龍輪直征、尾石達也、田中穣、山村洋貴、清水慶太、湖川友謙、鎌田祐輔\n演出： 板村智幸、飯村正之、鎌田祐輔、宮本幸裕\n音乐： 長谷川智樹\n人物设定： 守岡英行\n系列构成： 金巻兼一\n美术监督： 加藤浩\n色彩设计： 滝沢いづみ\n总作画监督： 守岡英行、伊藤良明、山村洋貴\n作画监督： 大田和寛、潮月一也、湖川友謙、西田美弥子\n摄影监督： 江上怜\n原画： 阿部厳一朗、竹井正樹、今村亮、砂田茂樹、佐野恵一
第一神拳,182.6万,9.7,337,2000年10月3日,"['运动', '热血']",5.7万,4.2万,"已完结, 全76话",0,鷹村守：幕之内一歩：喜安浩平\n青木勝：宮田一郎：宮田の父：鴨川源二：内海賢二\n藤原義男：速水龍一：辻谷耕史\n猫田銀八：永井一郎\n,脚本：ふでやすかずゆき、中村亮介、西川真剛\n分镜：阿部記之、小林治、佐藤雄三、松尾衡、林秀夫、西村聡、小島正幸、サトウシンジ、新留俊哉、松村やすひろ、善聡一郎、鈴木吉男、中村賢太郎\n演出：佐藤雄三、武井良幸、小島正幸、中村亮介、林秀夫、山口祐司、松村やすひろ、サトウシンジ、真野玲、岩本保雄、鈴木吉男、中村賢太郎、秦義人\n音乐：今堀恒雄\n人物设定：杉浦幸次\n系列构成：浦畑達彦\n美术监督：金子英俊\n总作画监督：神志那弘志、筱雅律\n作画监督：伊藤嘉之、サトウシンジ、山縣亜紀\n原画：柿田英樹、林秀夫、堀剛史、杉浦幸次、門脇聡、新川信正
出租魔法使,182.6万,9.0,197,2007年10月7日,"['奇幻', '热血', '小说改']",3.5万,19.8万,"已完结, 全24话",0,穗波·高瀬·安布勒：植田佳奈\n伊庭树：福山潤\n葛城美贯：釘宮理恵\n猫屋敷莲：諏訪部順一\n黑羽真奈美：伊藤静\n安缇莉西亚·雷·梅札斯：高橋美佳子\n拉碧丝：名塚佳織\n,导演：川崎逸朗\n人物设定：芝美奈子\n原作：三田誠\n系列构成：三田誠\n演出：岡村正弘、畠山茂樹\n分镜：影山楙倫、岡村正弘\n音乐：市川淳\n
未来卡 搭档对战,183.4万,,,2014年1月4日,"['少儿', '热血']",3.5万,2.1万,"已完结, 全64话",0,未门牙王：水野麻里绘\n大盛爆：森岛秀太\n宇木潜：佐佐木未来\n冰龙桐：寺川爱美\n黑岳哲也：山本和臣\n虎堂升：橘田泉,脚本：赤星政尚\n导演：池田重隆\n演出：浅見松雄、近藤一英、高橋秀弥、秦義人\n分镜：前園文夫、高橋秀弥、田所修\n系列构成：赤星政尚\n作画监督：土信田和幸\n动画制作：オー・エル・エム、XEBEC
攻壳机动队 S.A.C. 2nd GIG,185万,9.8,1177,2004年1月1日,"['科幻', '热血', '智斗']",2.8万,50.6万,"已完结, 全26话",0,草薙素子：田中敦子\n塔奇克马：玉川砂記子\n荒卷大辅：阪脩\n斋藤：大川透\n户草：山寺宏一\n石川：仲野裕\n帕兹：小野塚貴志\n博马：山口太郎\n,原作： 士郎正宗\n导演： 神山健治\n脚本： 神山健治、櫻井圭記、菅正太郎、佐藤大、松家雄一郎\n分镜： 布施木一喜、河野利幸、橘正紀、神山健治、吉原正行、安藤真裕、松本淳、西村純二、平松禎史、岡村天斎、下司泰弘\n演出： 河野利幸、橘正紀、布施木一喜、吉原正行、松本淳、川崎逸朗、竹下健一\n音乐： 菅野よう子\n人物设定： 下村一、後藤隆幸、西尾鉄也\n系列构成： 神山健治\n美术监督： 竹田悠介\n色彩设计： 片山由美子\n作画监督： 西尾鉄也、浅野恭司、小西賢一、清水洋、芝美奈子、後藤隆幸、中村悟、村田俊治\n机械设定： 寺岡賢司、常木志伸\n摄影监督： 田中宏侍
怪盗圣少女,186万,9.8,899,1995年10月12日,"['萌系', '少女', '魔法']",11.3万,13.8万,"已完结, 全43话",0,飞鸟二世：岡野浩介\n羽丘芽美：桜井智\n深森圣良：井上喜久子\n高宫丽娜：永岛由子\n佐渡真人：森川智之,导演：鍋島修\n人物设定：阿部純子\n原画：山下将仁、鈴木典光\n原作：立川恵\n系列构成：飯岡順一\n作画监督：宮崎なぎさ\n美术监督：小林七郎\n音乐：松尾早人\n
排球少年！！,187.5万,9.9,8962,2014年4月6日,"['漫画改', '热血', '校园', '运动']",6.7万,29.6万,"已完结, 全25话",1,日向翔阳:村瀬歩\n影山飞雄:石川界人\n泽村大地:日野聡\n菅原孝支:入野自由\n田中龙之介:林勇\n东峰旭:細谷佳正\n西谷夕:岡本信彦\n月岛萤:内山昂輝\n山口忠:斉藤壮馬,脚本:佐藤卓哉、岸本卓、竹内利光\n导演:満仲勧\n原作:古舘春一\n分镜:平向智子、石川真理子、笹木信作、宮地昌幸\n
天线宝宝,188.8万,9.7,2376,1997年3月31日,['少儿'],5.9万,9.9万,连载中,0,,
甜甜私房猫 第四季 中配版,189万,,,2018年4月8日,"['治愈', '少儿']",446,17.2万,"已完结, 全25话",0,,导演: 草野公紀\n脚本: 森山あけみ、千葉美鈴、宍戸義孝、稲本達郎、保坂大輔\n分镜: アミノテツロー、 森田宏幸、三沢伸、草野公紀、山下清悟、福井俊介、沓名健一\n演出: 福井俊介、 中川雄介、草野公紀、沓名健一\n音乐: 近藤研二\n人物设定: 鴻巣智、 皆川恵美里\n系列构成: 千葉美鈴\n剪辑: 伊藤潤一(ジェイフィルム) \u002F グッド・ジョブTOKYO（ビデオ編集）\n音响监督: たなかかずや\n音响: HALF H・P STUDIO\n动画制作: マーザ・アニメーションプラネット\n副导演: 沓名健一\n3DCG: 林隆祥
